时间,辐照度,风速,风向,温度,压强,湿度,实发辐照度,实际功率
2017-08-01 20:00:00.000,-0.9674134419551935,-0.25619834710743805,124,0.5416666666666665,0.0,0.6739130434782608,0.0,-0.151
2017-08-01 20:15:00.000,-0.9898167006109979,-0.2727272727272726,123,0.5374999999999999,0.0,0.6956521739130435,0.0,-0.128667
2017-08-01 20:30:00.000,-0.9938900203665988,-0.2727272727272726,123,0.5333333333333332,0.0714285714285714,0.7173913043478259,0.0,-0.124
2017-08-01 20:45:00.000,-0.9959266802443992,-0.2727272727272726,122,0.5291666666666668,0.0714285714285714,0.7173913043478259,0.0,-0.122667
2017-08-01 21:00:00.000,-0.9979633401221996,-0.2892561983471075,121,0.5249999999999999,0.0714285714285714,0.7391304347826086,0.0,-0.125
2017-08-01 21:15:00.000,-1.0,-0.2892561983471075,121,0.5208333333333333,0.0714285714285714,0.7608695652173914,0.0,-0.124667
2017-08-01 21:30:00.000,-1.0,-0.2892561983471075,121,0.5166666666666666,0.0714285714285714,0.7608695652173914,0.0,-0.128333
2017-08-01 21:45:00.000,-1.0,-0.30578512396694213,120,0.5124999999999997,0.0714285714285714,0.7608695652173914,0.0,-0.127
2017-08-01 22:00:00.000,-1.0,-0.33884297520661155,120,0.5083333333333333,0.0714285714285714,0.7826086956521738,0.0,-0.124333
2017-08-01 22:15:00.000,-1.0,-0.33884297520661155,120,0.5041666666666667,0.0714285714285714,0.8043478260869565,0.0,-0.125
2017-08-01 22:30:00.000,-1.0,-0.3553719008264463,119,0.5041666666666667,0.0714285714285714,0.8043478260869565,0.0,-0.127333
2017-08-01 22:45:00.000,-1.0,-0.38842975206611563,119,0.5,0.0714285714285714,0.8043478260869565,0.0,-0.125333
2017-08-01 23:00:00.000,-1.0,-0.4049586776859504,120,0.4958333333333331,0.0714285714285714,0.826086956521739,0.0,-0.124333
2017-08-01 23:15:00.000,-1.0,-0.4380165289256198,120,0.4958333333333331,0.0714285714285714,0.826086956521739,0.0,-0.124
2017-08-01 23:30:00.000,-1.0,-0.4876033057851239,119,0.4916666666666665,0.0714285714285714,0.8478260869565217,0.0,-0.123
2017-08-01 23:45:00.000,-1.0,-0.5371900826446281,117,0.48750000000000004,0.0714285714285714,0.8478260869565217,0.0,-0.122667
2017-08-02 00:00:00.000,-1.0,-0.5867768595041323,108,0.5124999999999997,0.0714285714285714,0.7391304347826086,0.0,-0.123667
2017-08-02 00:15:00.000,-1.0,-0.6198347107438017,108,0.5083333333333333,0.0714285714285714,0.7608695652173914,0.0,-0.119333
2017-08-02 00:30:00.000,-1.0,-0.6528925619834711,104,0.5041666666666667,0.0714285714285714,0.7608695652173914,0.0,-0.118333
2017-08-02 00:45:00.000,-1.0,-0.7024793388429752,103,0.5,0.0714285714285714,0.7608695652173914,0.0,-0.118667
2017-08-02 01:00:00.000,-1.0,-0.7520661157024793,101,0.4958333333333331,0.0714285714285714,0.7826086956521738,0.0,-0.117667
2017-08-02 01:15:00.000,-1.0,-0.7851239669421488,99,0.4916666666666665,0.0714285714285714,0.8043478260869565,0.0,-0.116333
2017-08-02 01:30:00.000,-1.0,-0.8016528925619835,95,0.48750000000000004,0.0714285714285714,0.8043478260869565,0.0,-0.118667
2017-08-02 01:45:00.000,-1.0,-0.8347107438016529,90,0.4833333333333334,0.0714285714285714,0.8043478260869565,0.0,-0.119667
2017-08-02 02:00:00.000,-1.0,-0.8677685950413223,83,0.4791666666666665,0.0,0.826086956521739,0.0,-0.123
2017-08-02 02:15:00.000,-1.0,-0.9008264462809917,72,0.47499999999999987,0.0,0.826086956521739,0.0,-0.121
2017-08-02 02:30:00.000,-1.0,-0.9008264462809917,51,0.4708333333333332,0.0,0.8478260869565217,0.0,-0.118333
2017-08-02 02:45:00.000,-1.0,-0.9008264462809917,39,0.4708333333333332,0.0,0.8478260869565217,0.0,-0.115667
2017-08-02 03:00:00.000,-1.0,-0.9008264462809917,18,0.4666666666666668,0.0,0.8478260869565217,0.0,-0.121
2017-08-02 03:15:00.000,-1.0,-0.8677685950413223,7,0.4624999999999999,0.0,0.8478260869565217,0.0,-0.121333
2017-08-02 03:30:00.000,-1.0,-0.8512396694214877,0,0.45833333333333326,0.0,0.8478260869565217,0.0,-0.121667
2017-08-02 03:45:00.000,-1.0,-0.8347107438016529,0,0.4541666666666666,-0.0714285714285714,0.8478260869565217,0.0,-0.118333
2017-08-02 04:00:00.000,-1.0,-0.8016528925619835,355,0.4541666666666666,-0.0714285714285714,0.8478260869565217,0.0,-0.116667
2017-08-02 04:15:00.000,-1.0,-0.7851239669421488,351,0.44999999999999973,-0.0714285714285714,0.8478260869565217,0.0,-0.120667
2017-08-02 04:30:00.000,-1.0,-0.768595041322314,352,0.44999999999999973,-0.0714285714285714,0.8478260869565217,0.0,-0.126
2017-08-02 04:45:00.000,-1.0,-0.7520661157024793,349,0.44999999999999973,-0.0714285714285714,0.8478260869565217,0.0,-0.126667
2017-08-02 05:00:00.000,-1.0,-0.7355371900826446,346,0.44999999999999973,-0.0714285714285714,0.826086956521739,0.0,-0.121
2017-08-02 05:15:00.000,-1.0,-0.7024793388429752,344,0.4541666666666666,-0.0714285714285714,0.826086956521739,0.0,-0.118333
2017-08-02 05:30:00.000,-1.0,-0.7024793388429752,341,0.4541666666666666,-0.0714285714285714,0.8043478260869565,0.0,-0.118333
2017-08-02 05:45:00.000,-1.0,-0.7024793388429752,341,0.4541666666666666,-0.0714285714285714,0.8043478260869565,0.0,-0.122
2017-08-02 06:00:00.000,-1.0,-0.6859504132231404,339,0.45833333333333326,-0.0714285714285714,0.7826086956521738,0.0,-0.128
2017-08-02 06:15:00.000,-0.9837067209775967,-0.6694214876033058,336,0.4624999999999999,-0.0714285714285714,0.7608695652173914,1.93333,-0.07
2017-08-02 06:30:00.000,-0.9511201629327902,-0.6694214876033058,333,0.4666666666666668,-0.0714285714285714,0.7391304347826086,12.4667,0.274667
2017-08-02 06:45:00.000,-0.9185336048879837,-0.6528925619834711,331,0.47499999999999987,-0.0714285714285714,0.7173913043478259,22.2,0.669667
2017-08-02 07:00:00.000,-0.8879837067209776,-0.6528925619834711,329,0.4833333333333334,-0.0714285714285714,0.6956521739130435,35.0,1.08133
2017-08-02 07:15:00.000,-0.8370672097759675,-0.6363636363636362,326,0.4916666666666665,-0.0714285714285714,0.6521739130434783,51.4667,1.64867
2017-08-02 07:30:00.000,-0.7657841140529532,-0.6198347107438017,326,0.5,-0.0714285714285714,0.6304347826086956,88.4667,2.542
2017-08-02 07:45:00.000,-0.6965376782077393,-0.6033057851239669,322,0.5083333333333333,-0.0714285714285714,0.6086956521739131,111.533,3.20767
2017-08-02 08:00:00.000,-0.6272912423625254,-0.5867768595041323,320,0.5208333333333333,-0.0714285714285714,0.5652173913043477,165.867,5.21967
2017-08-02 08:15:00.000,-0.5417515274949084,-0.5867768595041323,318,0.5333333333333332,-0.0714285714285714,0.5217391304347825,267.333,7.633
2017-08-02 08:30:00.000,-0.4399185336048881,-0.5371900826446281,316,0.55,-0.0714285714285714,0.4782608695652173,366.333,10.3387
2017-08-02 08:45:00.000,-0.33808553971486766,-0.5206611570247934,316,0.5625,-0.0714285714285714,0.4565217391304348,255.133,10.2523
2017-08-02 09:00:00.000,-0.23828920570264778,-0.5041322314049587,315,0.5791666666666666,-0.0714285714285714,0.4130434782608696,425.333,9.31067
2017-08-02 09:15:00.000,-0.14867617107942976,-0.4876033057851239,312,0.5958333333333332,-0.0714285714285714,0.3695652173913042,488.6,14.3603
2017-08-02 09:30:00.000,-0.07331975560081472,-0.4545454545454546,311,0.6166666666666665,-0.0714285714285714,0.326086956521739,519.267,18.835
2017-08-02 09:45:00.000,0.0020366598778003286,-0.42148760330578505,311,0.6374999999999997,-0.0714285714285714,0.28260869565217384,575.733,20.4067
2017-08-02 10:00:00.000,0.07739307535641538,-0.42148760330578505,310,0.6541666666666668,-0.1428571428571429,0.23913043478260865,612.867,22.3637
2017-08-02 10:15:00.000,0.1568228105906313,-0.4049586776859504,309,0.6708333333333334,-0.1428571428571429,0.19565217391304346,677.8,24.0917
2017-08-02 10:30:00.000,0.24032586558044788,-0.38842975206611563,308,0.6875,-0.1428571428571429,0.17391304347826075,668.2,26.2963
2017-08-02 10:45:00.000,0.325865580448065,-0.371900826446281,309,0.7083333333333333,-0.1428571428571429,0.13043478260869557,709.267,27.389
2017-08-02 11:00:00.000,0.4093686354378818,-0.371900826446281,309,0.7250000000000001,-0.1428571428571429,0.08695652173913038,809.4,27.5943
2017-08-02 11:15:00.000,0.48472505091649687,-0.371900826446281,309,0.7416666666666665,-0.1428571428571429,0.0652173913043479,843.933,30.0367
2017-08-02 11:30:00.000,0.5539714867617107,-0.371900826446281,310,0.7541666666666667,-0.1428571428571429,0.04347826086956519,868.333,31.754
2017-08-02 11:45:00.000,0.6252545824847249,-0.4049586776859504,309,0.7708333333333333,-0.2142857142857143,0.0,890.467,32.0607
2017-08-02 12:00:00.000,0.6945010183299387,-0.4049586776859504,309,0.7875000000000001,-0.2142857142857143,-0.021739130434782594,893.667,32.2803
2017-08-02 12:15:00.000,0.7393075356415477,-0.42148760330578505,310,0.8,-0.2142857142857143,-0.04347826086956519,907.2,33.2037
2017-08-02 12:30:00.000,0.7617107942973522,-0.4380165289256198,313,0.8083333333333336,-0.2142857142857143,-0.0652173913043479,911.933,33.5773
2017-08-02 12:45:00.000,0.7820773930753562,-0.4545454545454546,313,0.8166666666666667,-0.2142857142857143,-0.08695652173913049,922.6,33.9227
2017-08-02 13:00:00.000,0.8024439918533603,-0.4876033057851239,312,0.8291666666666668,-0.2142857142857143,-0.10869565217391308,919.667,34.02
2017-08-02 13:15:00.000,0.8065173116089612,-0.5041322314049587,314,0.8374999999999999,-0.2142857142857143,-0.13043478260869568,924.733,34.3127
2017-08-02 13:30:00.000,0.7942973523421586,-0.5041322314049587,315,0.8500000000000001,-0.2142857142857143,-0.15217391304347827,919.933,34.255
2017-08-02 13:45:00.000,0.7800407331975558,-0.5206611570247934,316,0.8583333333333334,-0.2142857142857143,-0.15217391304347827,911.133,33.99
2017-08-02 14:00:00.000,0.7657841140529529,-0.5371900826446281,315,0.8666666666666665,-0.2857142857142857,-0.15217391304347827,896.933,33.762
2017-08-02 14:15:00.000,0.7393075356415477,-0.5371900826446281,315,0.875,-0.2857142857142857,-0.17391304347826086,882.333,33.439
2017-08-02 14:30:00.000,0.696537678207739,-0.5206611570247934,316,0.8833333333333333,-0.2857142857142857,-0.19565217391304346,857.133,32.8843
2017-08-02 14:45:00.000,0.6537678207739306,-0.5206611570247934,316,0.8916666666666668,-0.3571428571428571,-0.19565217391304346,830.867,32.264
2017-08-02 15:00:00.000,0.6109979633401221,-0.5041322314049587,315,0.8958333333333333,-0.3571428571428571,-0.19565217391304346,803.533,31.5853
2017-08-02 15:15:00.000,0.5580448065173114,-0.5041322314049587,315,0.9041666666666668,-0.3571428571428571,-0.21739130434782616,781.0,30.8707
2017-08-02 15:30:00.000,0.4969450101832993,-0.5041322314049587,314,0.9083333333333332,-0.3571428571428571,-0.21739130434782616,741.6,29.794
2017-08-02 15:45:00.000,0.43380855397148665,-0.5041322314049587,314,0.9125000000000001,-0.3571428571428571,-0.23913043478260876,703.133,28.5233
2017-08-02 16:00:00.000,0.370672097759674,-0.5041322314049587,312,0.9166666666666665,-0.3571428571428571,-0.23913043478260876,273.667,14.462
2017-08-02 16:15:00.000,0.2973523421588593,-0.5371900826446281,312,0.9166666666666665,-0.3571428571428571,-0.23913043478260876,511.867,21.1013
2017-08-02 16:30:00.000,0.21181262729124217,-0.5702479338842975,310,0.9166666666666665,-0.3571428571428571,-0.23913043478260876,525.8,22.9073
2017-08-02 16:45:00.000,0.12627291242362504,-0.6033057851239669,308,0.9125000000000001,-0.3571428571428571,-0.21739130434782616,508.267,22.7153
2017-08-02 17:00:00.000,0.04073319755600813,-0.6528925619834711,307,0.9125000000000001,-0.4285714285714286,-0.21739130434782616,444.8,19.5857
2017-08-02 17:15:00.000,-0.046843177189409446,-0.71900826446281,306,0.9083333333333332,-0.4285714285714286,-0.19565217391304346,397.2,18.784
2017-08-02 17:30:00.000,-0.13441955193482702,-0.8016528925619835,301,0.8999999999999999,-0.4285714285714286,-0.19565217391304346,369.067,17.8543
2017-08-02 17:45:00.000,-0.22199592668024448,-0.9173553719008265,292,0.8958333333333333,-0.4285714285714286,-0.17391304347826086,325.667,15.4277
2017-08-02 18:00:00.000,-0.3116089613034624,-0.9834710743801653,180,0.8874999999999997,-0.4285714285714286,-0.15217391304347827,240.8,11.636
2017-08-02 18:15:00.000,-0.3971486761710795,-0.8842975206611571,146,0.8791666666666667,-0.4285714285714286,-0.13043478260869568,182.0,8.60633
2017-08-02 18:30:00.000,-0.47657841140529533,-0.7355371900826446,135,0.8666666666666665,-0.4285714285714286,-0.10869565217391308,127.4,6.32033
2017-08-02 18:45:00.000,-0.5560081466395113,-0.6033057851239669,132,0.8583333333333334,-0.4285714285714286,-0.08695652173913049,85.5333,4.182
2017-08-02 19:00:00.000,-0.6374745417515275,-0.47107438016528924,131,0.8458333333333332,-0.4285714285714286,-0.0652173913043479,51.9333,2.57333
2017-08-02 19:15:00.000,-0.7169042769857434,-0.3553719008264463,130,0.8333333333333333,-0.4285714285714286,-0.04347826086956519,32.6667,1.425
2017-08-02 19:30:00.000,-0.7922606924643585,-0.2396694214876034,128,0.8208333333333333,-0.4285714285714286,-0.021739130434782594,20.2667,0.708667
2017-08-02 19:45:00.000,-0.8676171079429735,-0.12396694214876036,127,0.8041666666666665,-0.4285714285714286,0.0,7.4,0.188
2017-08-02 20:00:00.000,-0.945010183299389,-0.024793388429751984,127,0.7916666666666665,-0.4285714285714286,0.021739130434782483,0.0,-0.108333
2017-08-02 20:15:00.000,-0.9857433808553971,0.04132231404958686,125,0.7791666666666668,-0.4285714285714286,0.04347826086956519,0.0,-0.146333
2017-08-02 20:30:00.000,-0.9898167006109979,0.09090909090909083,123,0.7666666666666668,-0.3571428571428571,0.0652173913043479,0.0,-0.126
2017-08-02 20:45:00.000,-0.9938900203665988,0.1570247933884299,122,0.7541666666666667,-0.3571428571428571,0.08695652173913038,0.0,-0.113667
2017-08-02 21:00:00.000,-0.9979633401221996,0.20661157024793386,120,0.7416666666666665,-0.3571428571428571,0.10869565217391308,0.0,-0.108333
2017-08-02 21:15:00.000,-1.0,0.22314049586776874,119,0.7291666666666665,-0.3571428571428571,0.13043478260869557,0.0,-0.110667
2017-08-02 21:30:00.000,-1.0,0.2396694214876034,118,0.7166666666666668,-0.3571428571428571,0.15217391304347827,0.0,-0.106333
2017-08-02 21:45:00.000,-1.0,0.25619834710743805,116,0.7083333333333333,-0.3571428571428571,0.17391304347826075,0.0,-0.084333
2017-08-02 22:00:00.000,-1.0,0.2727272727272727,114,0.6999999999999997,-0.3571428571428571,0.19565217391304346,0.0,-0.083667
2017-08-02 22:15:00.000,-1.0,0.25619834710743805,113,0.6875,-0.3571428571428571,0.21739130434782616,0.0,-0.087333
2017-08-02 22:30:00.000,-1.0,0.2396694214876034,111,0.6791666666666665,-0.3571428571428571,0.23913043478260865,0.0,-0.086
2017-08-02 22:45:00.000,-1.0,0.20661157024793386,110,0.6708333333333334,-0.2857142857142857,0.26086956521739135,0.0,-0.084667
2017-08-02 23:00:00.000,-1.0,0.20661157024793386,108,0.6625000000000001,-0.2857142857142857,0.28260869565217384,0.0,-0.081667
2017-08-02 23:15:00.000,-1.0,0.1900826446280992,108,0.6583333333333332,-0.2857142857142857,0.30434782608695654,0.0,-0.082
2017-08-02 23:30:00.000,-1.0,0.17355371900826433,108,0.6499999999999999,-0.2142857142857143,0.326086956521739,0.0,-0.081333
2017-08-02 23:45:00.000,-1.0,0.14049586776859524,108,0.6416666666666666,-0.2142857142857143,0.34782608695652173,0.0,-0.082667
2017-08-03 00:00:00.000,-1.0,0.07438016528925617,112,0.6208333333333331,-0.2857142857142857,0.30434782608695654,0.0,-0.079333
2017-08-03 00:15:00.000,-1.0,0.04132231404958686,111,0.6125,-0.2857142857142857,0.326086956521739,0.0,-0.079
2017-08-03 00:30:00.000,-1.0,0.024793388429752206,111,0.6083333333333334,-0.2142857142857143,0.326086956521739,0.0,-0.076333
2017-08-03 00:45:00.000,-1.0,-0.008264462809917328,111,0.5999999999999999,-0.2142857142857143,0.34782608695652173,0.0,-0.079
2017-08-03 01:00:00.000,-1.0,-0.024793388429751984,112,0.5916666666666668,-0.2142857142857143,0.3695652173913042,0.0,-0.079
2017-08-03 01:15:00.000,-1.0,-0.057851239669421406,112,0.5833333333333333,-0.2142857142857143,0.3913043478260869,0.0,-0.091
2017-08-03 01:30:00.000,-1.0,-0.09090909090909083,111,0.5749999999999997,-0.2142857142857143,0.4130434782608696,0.0,-0.093333
2017-08-03 01:45:00.000,-1.0,-0.12396694214876036,112,0.5708333333333333,-0.2142857142857143,0.4130434782608696,0.0,-0.096333
2017-08-03 02:00:00.000,-1.0,-0.15702479338842978,112,0.5625,-0.2142857142857143,0.4347826086956521,0.0,-0.108333
2017-08-03 02:15:00.000,-1.0,-0.20661157024793386,112,0.5541666666666665,-0.2142857142857143,0.4565217391304348,0.0,-0.115667
2017-08-03 02:30:00.000,-1.0,-0.25619834710743805,112,0.55,-0.2142857142857143,0.4565217391304348,0.0,-0.121333
2017-08-03 02:45:00.000,-1.0,-0.30578512396694213,111,0.5416666666666665,-0.2142857142857143,0.4565217391304348,0.0,-0.119
2017-08-03 03:00:00.000,-1.0,-0.3553719008264463,111,0.5333333333333332,-0.2142857142857143,0.4782608695652173,0.0,-0.12
2017-08-03 03:15:00.000,-1.0,-0.42148760330578505,110,0.5291666666666668,-0.2142857142857143,0.4782608695652173,0.0,-0.120333
2017-08-03 03:30:00.000,-1.0,-0.4876033057851239,111,0.5249999999999999,-0.2142857142857143,0.4782608695652173,0.0,-0.118667
2017-08-03 03:45:00.000,-1.0,-0.5371900826446281,109,0.5166666666666666,-0.2142857142857143,0.4782608695652173,0.0,-0.115333
2017-08-03 04:00:00.000,-1.0,-0.6033057851239669,107,0.5124999999999997,-0.2857142857142857,0.4782608695652173,0.0,-0.115
2017-08-03 04:15:00.000,-1.0,-0.6528925619834711,107,0.5083333333333333,-0.2857142857142857,0.4782608695652173,0.0,-0.115667
2017-08-03 04:30:00.000,-1.0,-0.7024793388429752,106,0.5083333333333333,-0.2857142857142857,0.4782608695652173,0.0,-0.117333
2017-08-03 04:45:00.000,-1.0,-0.7851239669421488,103,0.5041666666666667,-0.2857142857142857,0.4565217391304348,0.0,-0.118667
2017-08-03 05:00:00.000,-1.0,-0.8347107438016529,101,0.5041666666666667,-0.2857142857142857,0.4565217391304348,0.0,-0.116333
2017-08-03 05:15:00.000,-1.0,-0.8842975206611571,98,0.5083333333333333,-0.2857142857142857,0.4565217391304348,0.0,-0.116333
2017-08-03 05:30:00.000,-1.0,-0.9173553719008265,90,0.5124999999999997,-0.2857142857142857,0.4565217391304348,0.0,-0.115667
2017-08-03 05:45:00.000,-1.0,-0.9669421487603306,90,0.5166666666666666,-0.2857142857142857,0.4347826086956521,0.0,-0.115667
2017-08-03 06:00:00.000,-1.0,-1.0,0,0.5208333333333333,-0.2857142857142857,0.4130434782608696,0.0,-0.122667
2017-08-03 06:15:00.000,-0.9796334012219959,-0.9834710743801653,270,0.5249999999999999,-0.2857142857142857,0.4130434782608696,2.86667,0.02
2017-08-03 06:30:00.000,-0.9409368635437882,-0.9669421487603306,270,0.5374999999999999,-0.2142857142857143,0.3913043478260869,15.8667,0.393667
2017-08-03 06:45:00.000,-0.9042769857433809,-0.9504132231404958,270,0.55,-0.2142857142857143,0.3695652173913042,22.6667,0.593333
2017-08-03 07:00:00.000,-0.8655804480651731,-0.9338842975206612,270,0.5583333333333331,-0.2142857142857143,0.3695652173913042,32.2667,0.915333
2017-08-03 07:15:00.000,-0.8065173116089613,-0.9338842975206612,270,0.5708333333333333,-0.2142857142857143,0.34782608695652173,75.0,1.39467
2017-08-03 07:30:00.000,-0.7291242362525459,-0.9338842975206612,256,0.5833333333333333,-0.2142857142857143,0.326086956521739,121.667,2.263
2017-08-03 07:45:00.000,-0.6517311608961304,-0.9338842975206612,243,0.5958333333333332,-0.2142857142857143,0.30434782608695654,164.267,3.637
2017-08-03 08:00:00.000,-0.5723014256619146,-0.9338842975206612,225,0.6125,-0.2142857142857143,0.28260869565217384,211.533,5.525
2017-08-03 08:15:00.000,-0.47861507128309577,-0.9008264462809917,211,0.625,-0.2142857142857143,0.26086956521739135,262.267,7.75367
2017-08-03 08:30:00.000,-0.3727087576374746,-0.8842975206611571,188,0.6416666666666666,-0.2142857142857143,0.23913043478260865,314.2,10.1583
2017-08-03 08:45:00.000,-0.26476578411405305,-0.8512396694214877,180,0.6583333333333332,-0.2142857142857143,0.21739130434782616,366.4,12.533
2017-08-03 09:00:00.000,-0.1568228105906314,-0.8016528925619835,175,0.675,-0.2142857142857143,0.19565217391304346,420.0,14.8953
2017-08-03 09:15:00.000,-0.0610997963340123,-0.7520661157024793,172,0.6916666666666667,-0.2142857142857143,0.17391304347826075,470.2,17.1057
2017-08-03 09:30:00.000,0.02240325865580428,-0.71900826446281,167,0.7083333333333333,-0.2142857142857143,0.15217391304347827,520.867,19.1747
2017-08-03 09:45:00.000,0.10590631364562109,-0.6528925619834711,161,0.7208333333333332,-0.2142857142857143,0.15217391304347827,566.0,20.986
2017-08-03 10:00:00.000,0.18940936863543767,-0.5867768595041323,159,0.7375,-0.2142857142857143,0.13043478260869557,613.333,22.739
2017-08-03 10:15:00.000,0.26476578411405294,-0.5537190082644627,156,0.7541666666666667,-0.2142857142857143,0.10869565217391308,664.733,24.5037
2017-08-03 10:30:00.000,0.3319755600814662,-0.5041322314049587,154,0.7666666666666668,-0.2142857142857143,0.08695652173913038,705.4,25.9963
2017-08-03 10:45:00.000,0.39918533604887974,-0.4545454545454546,153,0.7791666666666668,-0.2142857142857143,0.0652173913043479,741.333,27.3453
2017-08-03 11:00:00.000,0.4684317718940936,-0.42148760330578505,151,0.7958333333333334,-0.2857142857142857,0.0652173913043479,781.733,28.592
